sms_id,SMS_texte,SMS_profondeur_arbre_max,SMS_profondeur_arbre_moy,SMS_distance_dependance_max,SMS_distance_dependance_moy,SMS_distance_dependance_var,SMS_nb_dependances_moy_phrase,SMS_nb_dependances_var_phrase,SMS_nb_phrases,SMS_nb_tokens,Transcodage_1_texte,Transcodage_1_profondeur_arbre_max,Transcodage_1_profondeur_arbre_moy,Transcodage_1_distance_dependance_max,Transcodage_1_distance_dependance_moy,Transcodage_1_distance_dependance_var,Transcodage_1_nb_dependances_moy_phrase,Transcodage_1_nb_dependances_var_phrase,Transcodage_1_nb_phrases,Transcodage_1_nb_tokens,Transcodage_2_texte,Transcodage_2_profondeur_arbre_max,Transcodage_2_profondeur_arbre_moy,Transcodage_2_distance_dependance_max,Transcodage_2_distance_dependance_moy,Transcodage_2_distance_dependance_var,Transcodage_2_nb_dependances_moy_phrase,Transcodage_2_nb_dependances_var_phrase,Transcodage_2_nb_phrases,Transcodage_2_nb_tokens,divergence_score
140,Ok^^ burger ce soir?;),4.0,4.0,5.0,2.0,1.75,8.0,0.0,1.0,9.0,OK ^^ hamburger ce soir ?;),4.0,4.0,5.0,2.0,1.75,8.0,0.0,1.0,9.0,OK ^^ burger ce soir ? ;),4.0,3.0,6.0,2.142857142857143,2.9795918367346945,3.5,6.25,2.0,9.0,2.142857142857143
141,"C'est pas mal déjà^^ et j'ai travaillé sur mon bécherelle, petite pause et rebecherelle.",7.0,7.0,19.0,3.3333333333333335,15.365079365079364,21.0,0.0,1.0,22.0,"C'est pas mal déjà ^^ et j'ai travaillé sur mon Bescherelle, petite pause et rebescherelle.",6.0,6.0,19.0,3.4761904761904763,15.678004535147393,21.0,0.0,1.0,22.0,"C'est pas mal déjà ^^ et j'ai travaillé sur mon Bescherelle, petite pause et rebescherelle.",6.0,6.0,19.0,3.4761904761904763,15.678004535147393,21.0,0.0,1.0,22.0,1.1428571428571428
142,Quelle bosseuse!:o,2.0,2.0,3.0,1.75,0.6875,4.0,0.0,1.0,5.0,Quelle bosseuse !:o,2.0,2.0,3.0,1.75,0.6875,4.0,0.0,1.0,5.0,Quelle bosseuse ! :o,2.0,2.0,1.0,1.0,0.0,1.5,0.25,2.0,5.0,3.75
143,Lol tu verra peut etre Pierre alors^^,3.0,3.0,6.0,2.5,2.75,8.0,0.0,1.0,9.0,Lol tu verras peut-être Pierre alors ^^,4.0,4.0,4.0,1.6666666666666667,1.1111111111111112,9.0,0.0,1.0,10.0,Lol tu verras peut-être Pierre alors ^^,4.0,4.0,4.0,1.6666666666666667,1.1111111111111112,9.0,0.0,1.0,10.0,3.833333333333333
144,Parce qu'elle va y manger aussi^^,4.0,4.0,5.0,2.0,2.0,9.0,0.0,1.0,10.0,Parce qu'elle va y manger aussi ^^,4.0,4.0,5.0,2.0,2.0,9.0,0.0,1.0,10.0,Parce qu'elle va y manger aussi ^^,4.0,4.0,5.0,2.0,2.0,9.0,0.0,1.0,10.0,0.0
145,Non elle va juste y manger ce soir,4.0,4.0,3.0,1.5714285714285714,0.5306122448979591,7.0,0.0,1.0,8.0,Non elle va juste y manger ce soir,4.0,4.0,3.0,1.5714285714285714,0.5306122448979591,7.0,0.0,1.0,8.0,Non elle va juste y manger ce soir,4.0,4.0,3.0,1.5714285714285714,0.5306122448979591,7.0,0.0,1.0,8.0,0.0
146,A ok,2.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,Ah O.K.,4.0,4.0,4.0,2.0,1.5,4.0,0.0,1.0,5.0,Ah O.K.,4.0,4.0,4.0,2.0,1.5,4.0,0.0,1.0,5.0,6.0
147,"C'est bon, j'ai envoyé la lettre lol",4.0,4.0,8.0,2.909090909090909,4.082644628099174,11.0,0.0,1.0,12.0,"C'est bon, j'ai envoyé la lettre lol",4.0,4.0,8.0,2.909090909090909,4.082644628099174,11.0,0.0,1.0,12.0,"C'est bon, j'ai envoyé la lettre lol",4.0,4.0,8.0,2.909090909090909,4.082644628099174,11.0,0.0,1.0,12.0,0.0
148,"Coucou! Dis moi, tu vas faire la fete médiévale de la rose d'or cette année? :)",7.0,3.6666666666666665,13.0,2.6842105263157894,11.16343490304709,6.333333333333333,56.88888888888889,3.0,22.0,"Coucou ! Dis-moi, tu vas faire la fête médiévale de la rose d'or cette année ? :)",6.0,3.3333333333333335,13.0,2.85,11.227500000000001,6.666666666666667,64.22222222222221,3.0,23.0,"Coucou ! Dis-moi, tu vas faire la fête médiévale de la rose d'or cette année ? :)",6.0,3.3333333333333335,13.0,2.85,11.227500000000001,6.666666666666667,64.22222222222221,3.0,23.0,1.1657894736842107
149,Arf-_-' essaie de voir si ya de la place ailleurs... Ou sinon tape les:p,5.0,4.0,11.0,2.238095238095238,4.943310657596374,10.5,30.25,2.0,23.0,Arf -_-' essaie de voir s'il y a de la place ailleurs… Ou sinon tape-les :p,5.0,4.0,12.0,2.5652173913043477,5.6370510396975435,11.5,30.25,2.0,25.0,Arf -_-' essaie de voir s'il y a de la place ailleurs… Ou sinon tape-les :p,5.0,4.0,12.0,2.5652173913043477,5.6370510396975435,11.5,30.25,2.0,25.0,1.3271221532091095
150,Putain j'ai dès gamin casse couilles a coté de moi ...,4.0,4.0,11.0,3.2142857142857144,10.596938775510205,14.0,0.0,1.0,15.0,Putain j'ai des gamins casse-couilles à coté de moi…,4.0,4.0,10.0,2.769230769230769,6.792899408284023,13.0,0.0,1.0,14.0,Putain j'ai des gamins casse-couilles à coté de moi…,4.0,4.0,10.0,2.769230769230769,6.792899408284023,13.0,0.0,1.0,14.0,1.4450549450549453
151,Tsss ca dépend de leur age ^^',4.0,4.0,6.0,2.125,2.609375,8.0,0.0,1.0,9.0,Tss ça dépend de leur âge ^^',4.0,4.0,6.0,2.125,2.609375,8.0,0.0,1.0,9.0,Tss ça dépend de leur âge ^^',4.0,4.0,6.0,2.125,2.609375,8.0,0.0,1.0,9.0,0.0
152,Coucou !! T partie à quelle heure de montpellier?,4.0,3.0,6.0,2.111111111111111,2.3209876543209877,4.5,6.25,2.0,11.0,Coucou !! Tu es parti à quelle heure de Montpellier ?,4.0,3.0,6.0,2.1,2.09,5.0,9.0,2.0,12.0,Coucou !! Tu es partie à quelle heure de Montpellier ?,4.0,3.0,6.0,2.1,2.09,5.0,9.0,2.0,12.0,0.011111111111111072
153,Tu as de l'attente ??,4.0,4.0,6.0,3.142857142857143,3.265306122448979,7.0,0.0,1.0,8.0,Tu as de l'attente ??,4.0,4.0,6.0,3.142857142857143,3.265306122448979,7.0,0.0,1.0,8.0,Tu as de l'attente ??,4.0,4.0,6.0,3.142857142857143,3.265306122448979,7.0,0.0,1.0,8.0,0.0
154,"Géniale, on la fera ensemble? :d",3.0,2.5,4.0,1.7142857142857142,1.0612244897959184,3.5,6.25,2.0,9.0,"Génial, on la fera ensemble ? :d",3.0,2.5,4.0,1.7142857142857142,1.0612244897959184,3.5,6.25,2.0,9.0,"Génial, on la fera ensemble ? :d",3.0,2.5,4.0,1.7142857142857142,1.0612244897959184,3.5,6.25,2.0,9.0,0.0
155,"Tu aurais pu me le dire avant
:(",3.0,3.0,4.0,2.0,1.0,8.0,0.0,1.0,9.0,"Tu aurais pu me le dire avant
:(",3.0,3.0,4.0,2.0,1.0,8.0,0.0,1.0,9.0,"Tu aurais pu me le dire avant
:(",3.0,3.0,4.0,2.0,1.0,8.0,0.0,1.0,9.0,0.0
156,"Berk, j'aime pas la musique, j'ai été traumatisée pas le film!",4.0,4.0,13.0,3.2941176470588234,9.854671280276818,17.0,0.0,1.0,18.0,"Berk, j'aime pas la musique, j'ai été traumatisée par le film !",4.0,4.0,13.0,3.2941176470588234,9.854671280276818,17.0,0.0,1.0,18.0,"Berk, j'aime pas la musique, j'ai été traumatisée par le film !",4.0,4.0,13.0,3.2941176470588234,9.854671280276818,17.0,0.0,1.0,18.0,0.0
157,Tu viens ce soir ? C'est bon j'ai trouvé mes cartes de fidélité lol !,5.0,4.0,10.0,2.823529411764706,6.733564013840828,8.5,20.25,2.0,19.0,Tu viens ce soir ? C'est bon j'ai trouvé mes cartes de fidélité lol !,5.0,4.0,10.0,2.823529411764706,6.733564013840828,8.5,20.25,2.0,19.0,Tu viens ce soir ? C'est bon j'ai trouvé mes cartes de fidélité lol !,5.0,4.0,10.0,2.823529411764706,6.733564013840828,8.5,20.25,2.0,19.0,0.0
158,J'en sais fichtre rien! XD,3.0,2.0,3.0,1.8333333333333333,0.8055555555555555,3.0,9.0,2.0,8.0,J'en sais fichtre rien ! XD,3.0,2.0,3.0,1.8333333333333333,0.8055555555555555,3.0,9.0,2.0,8.0,J'en sais fichtre rien ! XD,3.0,2.0,3.0,1.8333333333333333,0.8055555555555555,3.0,9.0,2.0,8.0,0.0
159,Eh oh !!!,2.0,2.0,3.0,1.75,0.6875,4.0,0.0,1.0,5.0,Eh oh !!!,2.0,2.0,3.0,1.75,0.6875,4.0,0.0,1.0,5.0,Eh oh !!!,2.0,2.0,3.0,1.75,0.6875,4.0,0.0,1.0,5.0,0.0
160,Ok Doudou moi je rentre en cours la le cours du multiculturalisme ct cool je te diré ... Miss u,5.0,3.5,15.0,3.1,11.389999999999999,10.0,81.0,2.0,22.0,OK Doudou moi je rentre en cours là le cours du multiculturalisme c'était cool je te dirai… Miss you,5.0,3.5,15.0,3.4,13.839999999999998,10.0,81.0,2.0,22.0,OK Doudou moi je rentre en cours là le cours du multiculturalisme c'était cool je te dirai… Miss you,5.0,3.5,15.0,3.4,13.839999999999998,10.0,81.0,2.0,22.0,0.2999999999999998
161,Lol. Ca va chauffer les fesses aux abdos fessiers !!,4.0,3.0,8.0,2.7,6.610000000000001,5.0,16.0,2.0,12.0,Lol. Ça va chauffer les fesses aux abdominaux fessiers !!,4.0,3.0,8.0,2.7,6.610000000000001,5.0,16.0,2.0,12.0,Lol. Ça va chauffer les fesses aux abdominaux fessiers !!,4.0,3.0,8.0,2.7,6.610000000000001,5.0,16.0,2.0,12.0,0.0
162,Mais je t'aime trop moi...,3.0,3.0,5.0,2.3333333333333335,1.7777777777777777,9.0,0.0,1.0,10.0,Mais je t'aime trop moi…,2.0,2.0,4.0,2.2857142857142856,1.0612244897959184,7.0,0.0,1.0,8.0,Mais je t'aime trop moi…,2.0,2.0,4.0,2.2857142857142856,1.0612244897959184,7.0,0.0,1.0,8.0,2.047619047619048
163,T'es mon cheri,2.0,2.0,4.0,2.5,1.25,4.0,0.0,1.0,5.0,Tu es mon chéri,2.0,2.0,3.0,2.0,0.6666666666666666,3.0,0.0,1.0,4.0,Tu es mon chéri,2.0,2.0,3.0,2.0,0.6666666666666666,3.0,0.0,1.0,4.0,1.5
164,Y'a le marrakech du rire ce soir sur m6 ! Tu veux venir regarder ça à la maison ? ?,5.0,3.3333333333333335,9.0,2.736842105263158,6.825484764542936,6.333333333333333,21.555555555555557,3.0,22.0,Il y a le Marrakech du rire ce soir sur M6 ! Tu veux venir regarder ça à la maison ??,5.0,4.5,9.0,3.0,7.8,10.0,1.0,2.0,22.0,Il y a le Marrakech du rire ce soir sur M6 ! Tu veux venir regarder ça à la maison ??,5.0,4.5,9.0,3.0,7.8,10.0,1.0,2.0,22.0,1.263157894736842
165,Moi aussiiiiii,2.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,Moi aussi,2.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,Moi aussi,2.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0
166,Ok merci le défile ça sera a quelle heure ?,3.0,3.0,5.0,2.5555555555555554,2.0246913580246915,9.0,0.0,1.0,10.0,OK merci le défilé ça sera à quelle heure ?,3.0,3.0,5.0,2.5555555555555554,2.0246913580246915,9.0,0.0,1.0,10.0,O.K. merci le défilé ça sera à quelle heure ?,3.0,3.0,4.0,2.1818181818181817,1.239669421487603,5.5,6.25,2.0,13.0,2.3737373737373737
167,Ok pour moi alors,3.0,3.0,3.0,2.0,0.6666666666666666,3.0,0.0,1.0,4.0,OK pour moi alors,3.0,3.0,3.0,2.0,0.6666666666666666,3.0,0.0,1.0,4.0,O.K. pour moi alors,3.0,2.5,3.0,1.6,0.64,2.5,0.25,2.0,7.0,1.4
168,Mercredi matin pour moi,3.0,3.0,3.0,1.6666666666666667,0.888888888888889,3.0,0.0,1.0,4.0,Mercredi matin pour moi,3.0,3.0,3.0,1.6666666666666667,0.888888888888889,3.0,0.0,1.0,4.0,Mercredi matin pour moi,3.0,3.0,3.0,1.6666666666666667,0.888888888888889,3.0,0.0,1.0,4.0,0.0
169,:-) bonne nuit,4.0,4.0,4.0,1.75,1.6875,4.0,0.0,1.0,5.0,:-) bonne nuit,4.0,4.0,4.0,1.75,1.6875,4.0,0.0,1.0,5.0,:-) bonne nuit,4.0,4.0,4.0,1.75,1.6875,4.0,0.0,1.0,5.0,0.0
170,"Salut, ca va bien ? J'espere que ca t'a pas deranger le msg sur fb.
Tu vas passer a la fac cette aprem ?",5.0,4.0,12.0,2.888888888888889,6.6913580246913575,9.0,14.0,3.0,30.0,"Salut, ça va bien ? J'espère que ça t'a pas dérangé le message sur Facebook.
Tu vas passer à la fac cette après-midi ?",5.0,4.0,12.0,2.9310344827586206,7.098692033293695,9.666666666666666,13.555555555555557,3.0,32.0,"Salut, ça va bien ? J'espère que ça t'a pas dérangé le message sur Facebook.
Tu vas passer à la fac cet après-midi ?",5.0,4.0,12.0,2.9310344827586206,7.098692033293695,9.666666666666666,13.555555555555557,3.0,32.0,0.04214559386973171
171,"Salut, ca va ? Alors t'as reussi a demenagé ? :-)",3.0,2.6666666666666665,4.0,1.9230769230769231,0.9940828402366864,4.333333333333333,4.222222222222222,3.0,16.0,"Salut, ça va ? Alors t'as réussi à déménager ? :-)",3.0,2.6666666666666665,4.0,1.9230769230769231,0.9940828402366864,4.333333333333333,4.222222222222222,3.0,16.0,"Salut, ça va ? Alors tu as réussi à déménager ? :-)",3.0,2.6666666666666665,3.0,1.75,0.6875,4.0,2.6666666666666665,3.0,15.0,1.1730769230769231
172,T'as bcq de trucs a faire cette aprem? Sinon jte propose une plage qd tt est fait. On pourra parler de l'asso et autre.,5.0,4.666666666666667,8.0,2.4285714285714284,4.10204081632653,9.333333333333334,0.2222222222222222,3.0,31.0,Tu as beaucoup de trucs à faire cette après-midi ? Sinon je te propose une plage quand tout est fait. On pourra parler de l'association et autre.,7.0,5.333333333333333,10.0,2.433333333333333,4.778888888888888,10.0,0.6666666666666666,3.0,33.0,Tu as beaucoup de trucs à faire cet après-midi ? Sinon je te propose une plage quand tout est fait. On pourra parler de l'association et autre.,7.0,5.333333333333333,10.0,2.433333333333333,4.778888888888888,10.0,0.6666666666666666,3.0,33.0,4.004761904761905
173,Haha! :),2.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,4.0,Ha ha ! :),2.0,2.0,2.0,1.3333333333333333,0.2222222222222222,1.5,0.25,2.0,5.0,Ha ha ! :),2.0,2.0,2.0,1.3333333333333333,0.2222222222222222,1.5,0.25,2.0,5.0,1.3333333333333333
174,Ok jvai voir ca. Mais la meteo annonce un mauvais temps pour ce we.,4.0,3.5,7.0,2.142857142857143,2.5510204081632653,7.0,9.0,2.0,16.0,"O.K. je vais voir ça, Mais la météo annonce un mauvais temps pour ce week-end.",6.0,4.5,16.0,2.8,11.26,10.0,49.0,2.0,22.0,"O.K. je vais voir ça, Mais la météo annonce un mauvais temps pour ce week-end.",6.0,4.5,16.0,2.8,11.26,10.0,49.0,2.0,22.0,11.657142857142857
175,"Ok, oui la boxe c'est demain.",3.0,3.0,8.0,3.0,5.777777777777778,9.0,0.0,1.0,10.0,"O.K, oui la boxe c'est demain.",4.0,4.0,10.0,2.5454545454545454,6.429752066115703,11.0,0.0,1.0,12.0,"O.K., oui la boxe c'est demain.",4.0,4.0,11.0,2.6666666666666665,7.222222222222222,12.0,0.0,1.0,13.0,4.454545454545455
176,Jpensait y aller vers 15h-16h. Jpeux t'attendre un peu s'il faut.,5.0,4.5,10.0,2.6470588235294117,6.346020761245676,8.5,2.25,2.0,19.0,Je pensais y aller vers 15h-16h. Je peux t'attendre un peu s'il faut.,5.0,4.5,10.0,2.6315789473684212,7.495844875346259,9.5,2.25,2.0,21.0,Je pensais y aller vers 15h-16h. Je peux t'attendre un peu s'il faut.,5.0,4.5,10.0,2.6315789473684212,7.495844875346259,9.5,2.25,2.0,21.0,0.015479876160990447
177,"Coucou , j'ai aussi mangé ton gateau. C'est peut etre mieu qu'il ai ete 'raté', encore une fois il est tres bon.
J'espere que t'es pas cuite ;-)
A bientot",4.0,3.6666666666666665,17.0,3.8181818181818183,14.01239669421488,14.666666666666666,29.555555555555554,3.0,47.0,"Coucou , j'ai aussi mangé ton gâteau. C'est peut être mieux qu'il ait été 'raté', encore une fois il est très bon. J'espère que tu es pas cuite À bientôt",4.0,3.6666666666666665,17.0,3.625,11.934375,13.333333333333334,37.55555555555556,3.0,43.0,"Coucou , j'ai aussi mangé ton gâteau. C'est peut être mieux qu'il ait été 'raté', encore une fois il est très bon. J'espère que tu es pas cuite À bientôt",4.0,3.6666666666666665,17.0,3.625,11.934375,13.333333333333334,37.55555555555556,3.0,43.0,0.19318181818181834
178,"L'ideal c'est la fac, ou le tram st eloi. Ca va ?",3.0,2.5,7.0,2.6875,3.21484375,8.0,36.0,2.0,18.0,"L'idéal c'est la fac, ou le tram Saint-Eloi. ça va ?",5.0,3.5,8.0,2.4705882352941178,3.42560553633218,8.5,42.25,2.0,19.0,"L'idéal c'est la fac, ou le tram Saint-Eloi. ça va ?",5.0,3.5,8.0,2.4705882352941178,3.42560553633218,8.5,42.25,2.0,19.0,3.2169117647058822
179,"Non Non, celui qu'il y a à Marguerittes en face du collège",5.0,5.0,5.0,2.142857142857143,1.4081632653061225,14.0,0.0,1.0,15.0,"Non non, celui qu'il y a à Marguerites en face du collège",5.0,5.0,5.0,2.0714285714285716,1.4948979591836735,14.0,0.0,1.0,15.0,"Non non, celui qu'il y a à Marguerites en face du collège",5.0,5.0,5.0,2.0714285714285716,1.4948979591836735,14.0,0.0,1.0,15.0,0.07142857142857117
180,Tu peux m'appeler quand tu veux :-),4.0,4.0,3.0,1.8,0.7600000000000001,10.0,0.0,1.0,11.0,Tu peux m'appeler quand tu veux :-),4.0,4.0,3.0,1.8,0.7600000000000001,10.0,0.0,1.0,11.0,Tu peux m'appeler quand tu veux :-),4.0,4.0,3.0,1.8,0.7600000000000001,10.0,0.0,1.0,11.0,0.0
181,"Ca dépend, je sais pas J'ai pas les prix en tete",4.0,4.0,7.0,2.3846153846153846,3.159763313609467,13.0,0.0,1.0,14.0,"Ça dépend, je sais pas. J'ai pas les prix en tête",3.0,3.0,5.0,2.076923076923077,2.0710059171597632,6.5,0.25,2.0,15.0,"Ça dépend, je sais pas. J'ai pas les prix en tête",3.0,3.0,5.0,2.076923076923077,2.0710059171597632,6.5,0.25,2.0,15.0,4.3076923076923075
182,Hein?,2.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,Hein ?,2.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,Hein ?,2.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0
183,Désolée je suis à l'ouest,3.0,3.0,6.0,2.8333333333333335,3.1388888888888893,6.0,0.0,1.0,7.0,Désolée je suis à l'ouest,3.0,3.0,6.0,2.8333333333333335,3.1388888888888893,6.0,0.0,1.0,7.0,Désolée je suis à l'ouest,3.0,3.0,6.0,2.8333333333333335,3.1388888888888893,6.0,0.0,1.0,7.0,0.0
184,"Non explique j'aime pas ne pas comprendre
Ouais, tu me diras!",5.0,5.0,10.0,3.2142857142857144,7.88265306122449,14.0,0.0,1.0,15.0,"Non explique j'aime pas ne pas comprendre
Ouais, tu me diras !",5.0,5.0,10.0,3.2142857142857144,7.88265306122449,14.0,0.0,1.0,15.0,"Non explique j'aime pas ne pas comprendre. Ouais, tu me diras !",3.0,3.0,5.0,2.2857142857142856,1.9183673469387759,7.0,4.0,2.0,16.0,8.928571428571429
185,"Mais tu paye pas l'arc de toute facon ils le prètent
Mais c'est quoi Pierre?",4.0,4.0,17.0,3.3157894736842106,14.847645429362881,19.0,0.0,1.0,20.0,"Mais tu paies pas l'arc de toute façon ils le prêtent.
Mais c'est quoi Pierre?",4.0,3.0,11.0,2.8421052631578947,7.8171745152354575,9.5,12.25,2.0,21.0,"Mais tu paies pas l'arc de toute façon ils le prêtent.
Mais c'est quoi Pierre ?",4.0,3.0,11.0,2.8421052631578947,7.8171745152354575,9.5,12.25,2.0,21.0,7.473684210526316
186,"Bon. Explique, au moins !",3.0,2.5,4.0,2.2,1.3599999999999999,2.5,2.25,2.0,7.0,"Bon. Explique, au moins !",3.0,2.5,4.0,2.2,1.3599999999999999,2.5,2.25,2.0,7.0,"Bon. Explique, au moins !",3.0,2.5,4.0,2.2,1.3599999999999999,2.5,2.25,2.0,7.0,0.0
187,"Oui, c'est tellement le bordel que ca passe de toute facon.",4.0,4.0,7.0,3.0,4.0,14.0,0.0,1.0,15.0,"Oui, c'est tellement le bordel que ça passe de toute façon.",4.0,4.0,7.0,3.0,4.0,14.0,0.0,1.0,15.0,"Oui, c'est tellement le bordel que ça passe de toute façon.",4.0,4.0,7.0,3.0,4.0,14.0,0.0,1.0,15.0,0.0
188,"Si, Pierre el loco",3.0,3.0,2.0,1.5,0.25,4.0,0.0,1.0,5.0,"Si, Pierre el loco",3.0,3.0,2.0,1.5,0.25,4.0,0.0,1.0,5.0,"Si, Pierre el loco",3.0,3.0,2.0,1.5,0.25,4.0,0.0,1.0,5.0,0.0
189,"C'est cool, j'espere que tu pourras vite t'ìnstaller ! Moi ca va, hier j'etais a la plage, et je recherche encore un stage.",5.0,5.0,16.0,3.090909090909091,10.143250688705235,16.5,2.25,2.0,35.0,"C'est cool, j'espère que tu pourras vite t'installer ! Moi ça va, hier j'étais à la plage, et je recherche encore un stage.",6.0,5.5,16.0,2.9393939393939394,9.390266299357208,16.5,2.25,2.0,35.0,"C'est cool, j'espère que tu pourras vite t'installer ! Moi ça va, hier j'étais à la plage, et je recherche encore un stage.",6.0,5.5,16.0,2.9393939393939394,9.390266299357208,16.5,2.25,2.0,35.0,1.1515151515151514
190,Tu vas passer a l'asso ? J'y suis.,4.0,3.0,6.0,2.1818181818181817,2.330578512396694,5.5,2.25,2.0,13.0,Tu vas passer à l'association ? J'y suis.,4.0,3.0,6.0,2.1818181818181817,2.330578512396694,5.5,2.25,2.0,13.0,Tu vas passer à l'association ? J'y suis.,4.0,3.0,6.0,2.1818181818181817,2.330578512396694,5.5,2.25,2.0,13.0,0.0
191,Alors tu viens a la boxe ?,3.0,3.0,4.0,2.1666666666666665,1.1388888888888888,6.0,0.0,1.0,7.0,Alors tu viens à la boxe ?,3.0,3.0,4.0,2.1666666666666665,1.1388888888888888,6.0,0.0,1.0,7.0,Alors tu viens à la boxe ?,3.0,3.0,4.0,2.1666666666666665,1.1388888888888888,6.0,0.0,1.0,7.0,0.0
192,Au gymnase avec tapis du csu,4.0,4.0,2.0,1.4,0.24,5.0,0.0,1.0,6.0,Au gymnase avec tapis du csu,4.0,4.0,2.0,1.4,0.24,5.0,0.0,1.0,6.0,Au gymnase avec tapis du CSU,4.0,4.0,2.0,1.4,0.24,5.0,0.0,1.0,6.0,0.0
193,Coucou m'man! J'ai recu un email du compte de papa sur laredoute et il semblerait que ton colis soit arrive au bon jardinier (soutif beige + cadeau),7.0,5.5,25.0,2.9375,19.37109375,16.0,144.0,2.0,34.0,Coucou maman! J'ai reçu un émail du compte de papa sur la redoute et il semblerait que ton colis soit arrivé au bon jardinier (soutien-gorge beige + cadeau),7.0,4.5,28.0,3.1818181818181817,24.027548209366394,16.5,210.25,2.0,35.0,Coucou maman! J'ai reçu un émail du compte de papa sur La Redoute et il semblerait que ton colis soit arrivé au Bon Jardinier (soutien-gorge beige + cadeau),6.0,4.0,28.0,3.212121212121212,23.74288337924702,16.5,210.25,2.0,35.0,4.274621212121212
194,Ouai,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,Ouais,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,Ouais,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
195,^^,2.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,^^,2.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,^^,2.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0
196,Nan d'Marie,3.0,3.0,3.0,1.6666666666666667,0.888888888888889,3.0,0.0,1.0,4.0,Non d'Marie,3.0,3.0,3.0,2.0,0.6666666666666666,3.0,0.0,1.0,4.0,Non d'Marie,3.0,3.0,3.0,2.0,0.6666666666666666,3.0,0.0,1.0,4.0,0.33333333333333326
197,Hey,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,Hey,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,Hey,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
198,Rien ^^ dsl du retard ^^,3.0,3.0,5.0,1.8571428571428572,1.836734693877551,7.0,0.0,1.0,8.0,Rien ^^ désolé du retard ^^,4.0,4.0,7.0,2.2857142857142856,4.204081632653062,7.0,0.0,1.0,8.0,Rien ^^ désolé du retard ^^,4.0,4.0,7.0,2.2857142857142856,4.204081632653062,7.0,0.0,1.0,8.0,3.4285714285714284
199,Quoi de neuf ?,3.0,3.0,3.0,2.0,0.6666666666666666,3.0,0.0,1.0,4.0,Quoi de neuf ?,3.0,3.0,3.0,2.0,0.6666666666666666,3.0,0.0,1.0,4.0,Quoi de neuf ?,3.0,3.0,3.0,2.0,0.6666666666666666,3.0,0.0,1.0,4.0,0.0
200,Rien :),2.0,2.0,2.0,1.5,0.25,2.0,0.0,1.0,3.0,Rien :),2.0,2.0,2.0,1.5,0.25,2.0,0.0,1.0,3.0,Rien :),2.0,2.0,2.0,1.5,0.25,2.0,0.0,1.0,3.0,0.0
201,Ouaii ^^ tfk?,3.0,3.0,4.0,2.0,1.5,4.0,0.0,1.0,5.0,Ouais ^^ tu fais quoi ?,3.0,3.0,4.0,2.0,1.3333333333333333,6.0,0.0,1.0,7.0,Ouais ^^ tu fais quoi ?,3.0,3.0,4.0,2.0,1.3333333333333333,6.0,0.0,1.0,7.0,0.0
202,Sa va ?,2.0,2.0,1.0,1.0,0.0,2.0,0.0,1.0,3.0,Ça va ?,2.0,2.0,1.0,1.0,0.0,2.0,0.0,1.0,3.0,Ça va ?,2.0,2.0,1.0,1.0,0.0,2.0,0.0,1.0,3.0,0.0
203,Heyy !,2.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,Hey !,2.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,Hey !,2.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0
204,Ok bye je t'aime et moi je commence a 9h :p,5.0,5.0,5.0,2.3846153846153846,1.621301775147929,13.0,0.0,1.0,14.0,OK bye je t'aime et moi je commence à 9h :p,5.0,5.0,5.0,2.1538461538461537,1.5147928994082842,13.0,0.0,1.0,14.0,O.K. bye je t'aime et moi je commence à 9h :p,5.0,4.0,4.0,2.1333333333333333,1.0488888888888888,7.5,20.25,2.0,17.0,2.2512820512820513
205,"Ouai , tfk ?",3.0,3.0,3.0,2.0,0.6666666666666666,3.0,0.0,1.0,4.0,"Ouais, tu fais quoi ?",3.0,3.0,3.0,1.6,0.64,5.0,0.0,1.0,6.0,"Ouais, tu fais quoi ?",3.0,3.0,3.0,1.6,0.64,5.0,0.0,1.0,6.0,0.3999999999999999
