sms_id,Texte_texte,Texte_profondeur_arbre_max,Texte_profondeur_arbre_moy,Texte_distance_dependance_max,Texte_distance_dependance_moy,Texte_distance_dependance_var,Texte_nb_dependances_moy_phrase,Texte_nb_dependances_var_phrase,Texte_nb_phrases,Texte_nb_tokens,divergence_score
184,La paix paraît d'emblée constituer un bien nécessaire au sens ici d'impératif préexistant à ses conditions de mise en œuvre et à son contenu.,9,9.0,26,3.0357142857142856,21.963010204081634,28.0,0.0,1,29,0.0
185,"C'est avant tout pour éviter ou mettre fin à la guerre de tous contre tous"", pour permettre aux communautés de vivre « en paix », que les individus s'instituent en communauté par la voie du contrat, selon Hobbes.",7,7.0,40,3.891304347826087,38.31427221172023,46.0,0.0,1,47,0.0
186,"C'est donc l'idéal de paix, et la sécurité qu'elle octroie, qui préside au contrat, que Hobbes nomme encore ""pacte"" avec cette nuance que le ""pacte"" repose sur une promesse et implique donc une confiance entre les individus accordés.",9,9.0,45,4.078431372549019,41.797770088427534,51.0,0.0,1,52,0.0
187,"Le pacte, qui partage son étymologie avec la paix, implique donc un surplus de confiance et donc d'apaisement dans les relations au sein de la société.",6,6.0,19,3.3,14.809999999999999,30.0,0.0,1,31,0.0
188,"La paix apparaît donc comme le but et le moyen du contrat, elle est nécessairement impliquée - comme fondement et comme visée - dans l'institution des sociétés.",5,5.0,28,3.566666666666667,28.512222222222224,30.0,0.0,1,31,0.0
189,"Cette nécessité de la paix implique qu'elle paraisse tout subordonner, y compris son contraire puisque même « pour faire la paix » il semble qu'il faille « préparer la guerre » selon l'adage.",6,6.0,35,3.95,36.14750000000001,40.0,0.0,1,41,0.0
190,"Cette prévalence de la paix paraît même conduire à tout expliquer « en son nom », même son contraire là encore, puisque l'on parle volontiers de « pacification » d'un territoire lorsqu'il s'agit d'y porter au contraire les armes.",7,7.0,46,4.0,45.88235294117647,51.0,0.0,1,52,0.0
191,"Ce que trahissent de telles expressions, c'est bien le primat absolu de la paix.",5,5.0,12,3.176470588235294,7.20415224913495,17.0,0.0,1,18,0.0
192,Ce primat s'exprime clairement sous la plume de Pascal qui définit dans ses Pensées la paix comme le « souverain bien » au nom duquel il s'agit par exemple de dire au peuple que les lois sont justes même si on les sait injustes.,10,10.0,44,3.5416666666666665,39.33159722222223,48.0,0.0,1,49,0.0
193,"En effet, quoique l'on n'ait pas su fortifier la justice, il faut justifier cependant la force pour préserver au sein de la société ce « souverain bien » qu'est la paix.",8,8.0,22,3.3846153846153846,17.57001972386588,39.0,0.0,1,40,0.0
194,Et il n'y a que les demi-habiles pour ne pas saisir cette nécessité politique fondamentale et prévalant sur tout autre bien.,5,5.0,20,3.52,16.7296,25.0,0.0,1,26,0.0
195,"Cette nécessité de la paix paraît si exclusive que, non seulement elle semble appeler à renoncer à certains autres biens - comme la « justice vraie » dans le cas du raisonnement de Pascal ""justice vraie"" dans le cas du raisonnement de Pascal sur la raison des effets, au profit de la force -, mais bien plus, cette nécessité paraît pouvoir se passer de contenu.",8,8.0,66,5.929577464788732,117.58658996230906,71.0,0.0,1,72,0.0
196,"Non seulement, elle prévaut donc sur les autres biens possiblement concurrents, mais elle écarte la nécessité même de les considérer.",5,5.0,18,3.0454545454545454,15.407024793388429,22.0,0.0,1,23,0.0
197,"À croire le Socrate qui s'exprime sous la plume de Xénophon dans les Mémorables, c'est bien sûr une convention, un accord vide de tout contenu que se fonde premièrement la paix au sein des cités.",7,7.0,22,3.658536585365854,21.493158834027366,41.0,0.0,1,42,0.0
198,"Selon lui, partout en Grèce les Grecs jurent fidélité à un même serment, lequel ne prescrit rien d'autre que d'obéir aux lois », sans préjuger du contenu de celles-ci.",7,7.0,30,3.4473684210526314,26.457756232686982,38.0,0.0,1,39,0.0
199,"Ainsi, la forme de la légalité semble prévaloir au contenu des lois, et même suffit à fonder le consensus.",5,5.0,14,2.9047619047619047,10.276643990929704,21.0,0.0,1,22,0.0
200,"La paix ne résulte pas d'un accord des individus sur un quelconque contenu prescriptif, sur un quelconque bien fédérateur, mais ~~a~~ uniquement sur la nécessité de s'accorder et d'être en paix.",7,7.0,40,4.3023255813953485,45.65278528934559,43.0,0.0,1,44,0.0
201,"Ainsi la nécessité paraît non seulement faire primer la paix sur d'autres bien, mais même justifier leur écartement - comme la justice chez Pascal -, voire occulter toute considération de quelque autre bien.",6,6.0,34,4.0,42.21621621621622,37.0,0.0,1,38,0.0
202,"Or, ce primat, voire cette occultation, paraît constituer un lourd tribut d'un point de vue éthique et normatif.",7,7.0,14,3.130434782608696,9.069943289224952,23.0,0.0,1,24,0.0
203,"On ne saurait accepter que la nécessité de la paix nous fasse renoncer, voire négliger, et nous rendre aveugles aux biens autres.",7,7.0,22,3.4583333333333335,20.331597222222225,24.0,0.0,1,25,0.0
204,"Que la paix prime sur toute autre considération ou examen, nous en voyons les limites dans le pacifisme.",5,5.0,10,2.8947368421052633,5.883656509695291,19.0,0.0,1,20,0.0
205,"Le pacifisme est précisément la prédisposition morale, voire l'idéologie politique, qui place la paix comme bien supérieur, voire absolu, autrement dit préfère la paix sans considération - du moins dans sa déclinaison la plus radicale - des conditions de cette paix, ou des conséquences qu'elle engendrerait.",11,11.0,50,3.4909090909090907,43.48628099173554,55.0,0.0,1,56,0.0
206,C'est cet exclusivisme qui révolte la raison.,4,4.0,5,2.3333333333333335,1.7777777777777777,9.0,0.0,1,10,0.0
207,"Ainsi, quand Jean Giono dit préférer « être un Allemand à genoux plutôt qu'un Français mort », il place la paix comme principe exclusif de son choix, quand bien même son pacifisme l'amènerait à renoncer à sa liberté (« à genoux »), voire à son identité (« qu'un Français mort »).",9,9.0,43,4.769230769230769,61.408284023668635,65.0,0.0,1,66,0.0
208,"Ce qui semble avoir entaché le pacifisme des années 1930 en France aux yeux de ses détracteurs (contemporain ou non), c'est donc bien la négligence d'autres biens d'une part - la liberté par exemple ici, ou pour d'autres la conservation de l'identité - et la négligence vis-à-vis du contexte d'autre part - autrement dit dans quelles circonstances, et avec qui est envisagée la paix ; et que coûte-t-elle.",9,9.0,64,7.451612903225806,117.06486298994102,93.0,0.0,1,94,0.0
209,"Autrement dit, que la paix puisse s'avérer nécessaire dans un contexte donné, la raison pratique peut certainement l'entendre, mais que de cette nécessité contextuelle on fasse une loi, inconditionnée et valant en elle-même, cela est plus difficile à accepter moralement.",8,8.0,46,5.098039215686274,59.69627066512879,51.0,0.0,1,52,0.0
210,"Ainsi, pour le dire encore autrement, la paix peut bien constituer un bénéfice ou un intérêt au vu d'une situation donnée, mais ne saurait constituer un bien en tant que tel, valant indépendamment des circonstances et des conditions qui fondent son élection parmi les autres biens envisageables.",11,11.0,43,3.4150943396226414,37.148451406194376,53.0,0.0,1,54,0.0
211,"C'est pour cette raison que la paix, si elle présente effectivement le caractère d'un bien, d'une figure idéale visée pour et en elle-même, ne peut cependant s'incarner, se réaliser que sous la forme d'un contrat ou d'un pacte, lesquels impliquent d'une part ? des parties - contractantes, d'autre part des clauses, même si celles-ci peuvent être « tacites » comme l'admet Rousseau dans le Contrat social.",9,8.0,58,4.648936170212766,65.12143503847896,47.0,256.0,2,96,0.0
212,"Dans le contrat ou le pacte, les parties se reconnaissent mutuellement et font le choix de s'accorder sur tel ou tel bien.",7,7.0,15,2.76,8.8224,25.0,0.0,1,26,0.0
213,"De sorte qu'ici, la paix peut bien être le plus grand des biens, mais ne saurait en aucun cas être considérée seulement pour elle-même, détachée de ses conditions de réalisation.",8,8.0,36,3.7027027027027026,34.5872899926954,37.0,0.0,1,38,0.0
214,Si la paix prime sur d'autres biens - comme la liberté à laquelle les contractants veulent bien renoncer en vue de la paix - c'est toujours en « connaissance de cause ».,8,8.0,29,3.7777777777777777,35.45061728395061,36.0,0.0,1,37,0.0
215,"La paix est alors le bien privilégié, sous conditions.",4,4.0,5,2.3,1.81,10.0,0.0,1,11,0.0
216,"Et c'est l'examen même de ces conditions qui pourra alors éventuellement permettre de donner à la paix, non pas seulement le privilège de la nécessité, mais également la valeur de légitimité.",7,7.0,31,3.5135135135135136,25.763330898466034,37.0,0.0,1,38,0.0
217,"Pour que nécessité et légitimité fondent l'une et l'autre la paix comme le plus grand bien, il faut donc conserver le sens de cette hiérarchie, replacer en somme le primat de la paix dans le raisonnement qui la fait prévaloir.",6,6.0,24,4.043478260869565,23.86767485822306,46.0,0.0,1,47,0.0
218,"C'est seulement en étant établie en connaissance de cause que la paix peut constituer un bien, car alors seulement on en a une approche compréhensive.",5,5.0,22,3.7142857142857144,18.20408163265306,28.0,0.0,1,29,0.0
219,"En sachant les raisons qui président à la prévalence de la paix, on n'attribue plus seulement à celle-ci le caractère de la nécessité externe, contextuelle, mais bien une nécessité interne, une cohérence.",7,7.0,24,3.35,20.2775,40.0,0.0,1,41,0.0
220,"La paix n'a plus seulement une cause contingente ou historique, mais a bien une raison d'être.",5,5.0,17,2.9047619047619047,13.705215419501133,21.0,0.0,1,22,0.0
221,"Elle est, à l'examen, en mesure de rendre raison d'elle-même, d'être éprouvée.",6,6.0,22,3.6956521739130435,20.472589792060493,23.0,0.0,1,24,0.0
222,"Or, une telle paix ne saurait être un état, donné tel quel; elle doit bien plutôt être conçue, réfléchie en elle-même pour se justifier au point de prévaloir.",7,7.0,28,3.088235294117647,24.374567474048444,34.0,0.0,1,35,0.0
223,"Pour que la paix soit le plus grand des biens, il ne peut s'agir d'une paix entendue comme un idéal abstrait, une pure essence ou même un principe, mais il doit bien plutôt s'agir d'une paix qu'on conçoit - en situation et en connaissance - et qui comprenne dans sa conception les autres biens qu'elle prétend dépasser.",11,11.0,59,4.152777777777778,59.601658950617285,72.0,0.0,1,73,0.0
224,C'est seulement ainsi que le choix de la paix peut s'accorder pleinement avec les autres biens sans entrer en conflit avec.,5,5.0,21,3.64,18.470399999999998,25.0,0.0,1,26,0.0
225,C'est la paix conçue et choisie qui seule permet du reste la paix intérieure.,5,5.0,12,2.6875,7.33984375,16.0,0.0,1,17,0.0
226,"Quand par exemple, dans Cinna de Corneille, Octave-Auguste a fait la paix avec Cinna, il accède également à la paix intérieure, à la sérénité.",5,5.0,20,3.966666666666667,25.432222222222222,30.0,0.0,1,31,0.0
227,C'est en faisant le choix de la paix que cette paix est acceptée non seulement comme nécessaire mais légitime.,5,5.0,17,3.1904761904761907,13.392290249433106,21.0,0.0,1,22,0.0
228,"De même, c'est en tant que le contrat social - procède d'un choix réfléchi et en connaissance de cause que sa nécessité peut alors atteindre à une certaine légitimité.",5,5.0,21,4.029411764705882,20.087370242214533,34.0,0.0,1,35,0.0
229,"C'est pourquoi on a pu dire encore que la cohésion d'un groupe donné procède d'un « plébiscite de tous les jours » (Renan, Qu'est-ce qu'une nation ?), autrement dit la paix, pour prévaloir, ne saurait jamais être tenue pour donnée ni acquise; mais doit constamment être conçue et voulue à nouveau.",8,8.0,64,6.142857142857143,86.23673469387754,70.0,0.0,1,71,0.0
230,"La divination consiste à prédire l'avenir: à informer, pour la personne concernée, de ce qui adviendra dans son existence.",7,7.0,22,3.0416666666666665,18.45659722222222,24.0,0.0,1,25,0.0
231,"En ce sens, la divination est de l'ordre de l'incantatoire, du magique: en effet, le devin, pour bien qu'il dise “lire l'avenir” dans des cartes, ou dans le marc de café, ne déduit pas, en réalité, l'avenir d'un état de choses actuel, présent, mais au contraire il le fait apparaître ex nihilo ; et c'est justement sur le constat de l'impossibilité pour le commun des mortels, de connaître l'avenir que s'exerce l'acte divinatoire.",9,9.0,103,8.770642201834862,240.61711977106302,109.0,0.0,1,110,0.0
232,"La nécessité de l’inspiration divine signe la finitude de l’humain qui ne pourrait donc par lui-même connaître, concevoir ou même se figurer l’avenir ; ainsi la divination prend sa source sur le caractère justement impensable de l’avenir.",8,8.0,41,3.6666666666666665,46.180555555555564,48.0,0.0,1,49,0.0
233,"Pourtant, l’ “avenir”, cela désigne bien le futur qui nous concerne, nous ; aussi en face de cet impensable s’affaire-t-on paradoxalement à tenter de penser l’avenir qui se trouve être alors l’objet de toutes sortes de projections, d’hypothèses ; l’avenir nous préoccupe, et la révélation divinatoire ne semble pas rassasier cette soif.",10,10.0,65,5.121621621621622,97.89061358655952,74.0,0.0,1,75,0.0
234,Est-ce à dire que toutes ces tentatives sont vaines ?,4,4.0,11,3.8181818181818183,11.421487603305785,11.0,0.0,1,12,0.0
235,La pensée peut-elle se mesurer à l’avenir ?,4,4.0,9,2.8181818181818183,5.0578512396694215,11.0,0.0,1,12,0.0
236,L’avenir est-il l’affaire de la pensée ?,3,3.0,6,2.8333333333333335,2.472222222222222,12.0,0.0,1,13,0.0
237,"On entend bien dans le terme d’ “affaire” cette double résonance d’un rôle privilégié d’abord - “être aux affaire” d’une entreprise, c’est ainsi être en charge d’une responsabilité dont la personne est la détentrice singulière, voire exclusive - puis, d’une certaine préoccupation existentielle - quand je dis d’un problème que “j’en fais mon affaire”, c’est que je le prends à bras-le-corps en usurpant peut-être le rôle d’un autre qui serait davantage qualifié pour la tâche, en somme, j’en fais une “affaire personnelle”.",9,9.0,124,10.384,294.25254399999994,125.0,0.0,1,126,0.0
238,"La pensée, face à l’avenir, paraît alors bien figurer cette double injonction: se rapportent nécessairement à un objet (en effet, on pense toujours à quelque chose), ce qui définit donc le domaine du pensable et le critère de ce qui est alors impensable, le passé semble ainsi se lancer vers l’avenir en prenant celui-là à la fois comme ce qui est derechef à sa portée, et comme ce qu’elle désire saisir mais qui lui échappe.",10,10.0,83,7.195652173913044,150.46172022684308,92.0,0.0,1,93,0.0
239,"En effet, la pensée semble se déployer dans l’instant de son acte : car le cogito se dit bien au présent (dire “je penserai”, c’est en réalité dire “je pense que je penserai”).",7,7.0,40,4.266666666666667,41.128888888888895,45.0,0.0,1,46,0.0
240,"Cette actualité de la pensée ne confine-t-elle donc pas le pensable dans les bornes de l’actualité, ce qui par conséquent risquerait d’exclure l’avenir ?",6,6.0,28,3.9411764705882355,28.055363321799312,34.0,0.0,1,35,0.0
241,"Pourtant, l’avenir semble bien exprimer, au contraire d’un éloignement infini, une proximité avec notre présent vivant de la pensée : là où le futur désigne ce qui sera “un jour”, l’avenir paraît caractériser ce qui nous arrivera, qui n’est pas encore advenu.",8,8.0,52,4.7368421052631575,73.84302862419206,57.0,0.0,1,58,0.0
242,"Ainsi nous sentons-nous naturellement concernés par l’avenir qui semble cultiver une certaine proximité avec le présent, comme étant sa succession : l’avenir, c’est ce qui ne nous est pas encore arrivé, soit, quelque part, ce qui est pour bientôt.",8,8.0,50,4.230769230769231,55.83136094674556,52.0,0.0,1,53,0.0
243,Cet enchâssement avec le présent ne suffit-il donc pas à le rendre éligible aux affaires de la pensée ?,5,5.0,14,3.2,9.960000000000003,20.0,0.0,1,21,0.0
244,"Cette proximité avec le présent l’exclue-t-il du pensable, ou permet-il au contraire de le réintégrer ?",4,4.0,17,3.6666666666666665,12.805555555555557,24.0,0.0,1,25,0.0
245,"Car la pensée doit donc attirer, en quelque sorte, son objet sur son sol, l’actualité, pour le penser effectivement.",5,5.0,22,3.92,26.953599999999998,25.0,0.0,1,26,0.0
246,Il s’agirait donc de voir si l’avenir peut subir une telle attraction.,5,5.0,13,2.9375,9.80859375,16.0,0.0,1,17,0.0
247,"En d’autres termes, la pensée peut-elle rendre présent l’avenir ?",5,5.0,8,2.3125,3.33984375,16.0,0.0,1,17,0.0
248,"On verra dans un premier moment que la pensée peut de fait avoir affaire à l’avenir, c’est là son objet privilégié, en le rendant donc présent par la configuration d’un présent scientifique, qui permet ainsi de penser l’avenir comme une privation.",11,11.0,51,3.673076923076923,49.83542899408285,52.0,0.0,1,53,0.0
249,"Seulement, on observera dans un deuxième moment que cet investissement de la pensée dans l’avenir eut en réalité la perdre, et perdre de vue, du même coup, l’avenir qui se fait in fine illusion : la pensée n’échappe donc pas à son présent, qui signe par conséquent une imprévision de l’avenir.",11,11.0,61,4.03125,60.9677734375,64.0,0.0,1,65,0.0
250,"Enfin, dans un dernier moment, on observera que la pensée, si elle est face à l’incertitude, doit en réalité en faire son affaire : c’est là sa responsabilité, et elle doit donc dans son présent davantage que prévoir l’avenir, ce qui est vain : elle doit plus fondamentalement le rendre possible, pour assurer un présent futur qui sera non seulement possible, mais meilleur.",8,8.0,69,5.1688311688311686,73.49097655591162,77.0,0.0,1,78,0.0
251,"Dans un premier moment, on peut donc voir que la pensée a affaire à l’avenir en ce qu’elle peut le prévoir au sein de son actualité, qu’elle configure en présent de la science.",10,10.0,35,3.1707317073170733,29.36109458655562,41.0,0.0,1,42,0.0
252,"L’avenir est bien alors l’affaire de la pensée car c’est ce que l’on peut observer au sein de l’entreprise de connaissance : en effet, le projet scientifique paraît se fonder sur la possibilité d’identifier des lois, des constantes aux phénomènes observés afin d’en assurer la répétition.",9,9.0,54,5.016129032258065,65.33844953173778,62.0,0.0,1,63,0.0
253,L’avenir est pensable si on l’enchâsse donc dans un présent depuis lequel on peut le déduire.,6,6.0,16,2.8,10.66,20.0,0.0,1,21,0.0
254,"Cette déduction de l’avenir, c’est sa prévision, et c’est dans ces termes que Poincaré définit la science : l’activité scientifique trouve alors sa valeur dans sa capacité à prévoir les phénomènes par la mise en exergue de principes et de lois qui assurent l’intelligibilité de ces phénomènes.",9,9.0,48,4.47457627118644,45.9442688882505,59.0,0.0,1,60,0.0
255,"Ainsi, connaître le monde, c’est le prévoir : l’avenir de ce poids, soit sa future chute, est pensable ; c’est le signe de la capacité pour la pensée à identifier les lois qui régissent son mouvement - ici donc, l’attraction gravitationnelle.",8,8.0,44,5.0,55.18518518518518,54.0,0.0,1,55,0.0
256,"Si la physique prédit ainsi l’avenir des corps physiques, c’est bien parce qu’en tant que pré-vision, elle enchâsse cet avenir dans le présent pour le rendre pensable.",5,5.0,34,5.162162162162162,47.487216946676405,37.0,0.0,1,38,0.0
257,"Cet enchâssement de l’avenir dans le présent se traduit alors par l’imposition d’un régime de causalité : l’avenir se retrouve donc pensable comme étant l’effet d’une cause au sein du présent, qui le suscite.",7,7.0,37,3.6382978723404253,31.805341783612498,47.0,0.0,1,48,0.0
258,"La pensée a donc ici affaire à l’avenir puisque c’est par sa prévision qu’elle peut prétendre à la connaissance du monde ; la prévision de l’avenir se fait ainsi le critère de la vérité scientifique, et c’est le sens de l’usage du démon de Laplace : si l’on connaissait l’état présent, actuel, de tous les corps de l’univers (ce qui est possible en droit), alors on peut prévoir l’intégralité de l’avenir.",7,7.0,97,7.575757575757576,212.04224058769512,99.0,0.0,1,100,0.0
259,"L’avenir ici n’échappe donc pas à la pensée : au contraire peut-elle, à partir du présent, le prévoir.",5,5.0,20,3.8846153846153846,17.10207100591716,26.0,0.0,1,27,0.0
260,"Seulement, ce présent scientifique qui permet à l’avenir d’être pensable, fait-il honneur à nos conduites humaines ?",5,5.0,16,3.875,17.609375,24.0,0.0,1,25,0.0
261,N’a-t-on pas justement besoin que l’avenir nous échappe pour pouvoir agir ?,4,4.0,17,4.105263157894737,17.462603878116344,19.0,0.0,1,20,0.0
262,"En réalité, on peut intenter une éthique dans de telles conditions.",4,4.0,8,2.5833333333333335,4.909722222222222,12.0,0.0,1,13,0.0
263,"Si la pensée, en se déployant, prévoit l’avenir comme un présent qu’elle déplie, alors l’éthique doit se ranger derrière ce travail patient de dépliage.",5,5.0,22,3.9696969696969697,21.665748393021122,33.0,0.0,1,34,0.0
264,"C’est tout le sens de la morale cartésienne qu’on peut retrouver dans la deuxième partie du Discours de la méthode : le philosophe en effet consigne la morale à la provision, c’est-à-dire à l’attente.",8,8.0,42,4.425531914893617,46.03168854685378,47.0,0.0,1,48,0.0
265,"Ainsi, en attendant que le réel nous soit entièrement connaissable, et que donc l’avenir nous soit parfaitement clair, on peut à la suite de Descartes se faire une morale par provision, qu’il énonce en trois points : se soumettre aux coutumes et aux lois de son pays, ne pas changer de cap, et changer ses désirs plutôt que l’ordre du monde.",10,10.0,49,4.808219178082192,58.86732970538563,73.0,0.0,1,74,0.0
266,"Aussi y a-t-il chez Descartes une pensée qui a bien affaire à l’avenir et qui prend au sérieux cette affaire en suivant quatre préceptes cardinaux (qui sont : ne pas se précipiter avant d’avoir atteint la clarté et la distinction, diviser les problèmes, procéder par ordre et ne rien omettre) et, face à ce travail de la pensée, une morale de l’attente et de la provision, les deux attitudes scientifique et éthique supposant toutes deux cette confiance dans l’entreprise de connaissance.",10,10.0,98,5.67,127.72109999999999,100.0,0.0,1,101,0.0
267,"L’avenir semble donc être ici l’affaire toute particulière de la pensée qui, méthodiquement, prédit l’avenir comme un présent qui se déploie.",6,6.0,26,3.3448275862068964,22.43281807372176,29.0,0.0,1,30,0.0
268,"La pensée peut donc rendre présent l’avenir en l’embrassant dans un régime de causalité qui l’inscrit donc dans le domaine du pensable, s’identifiant ici en science dans le domaine du connaissable.",10,10.0,38,3.425,35.29437500000001,40.0,0.0,1,41,0.0
269,"L’attitude scientifique doit donc se prévaloir d’une certaine sérénité, d’une confiance en la pensée : nous devons donc attendre demain le travail de la pensée, et c’est la même chose qui doit prévaloir à nos conduites.",7,7.0,42,3.891304347826087,44.009924385633276,46.0,0.0,1,47,0.0
270,"Or, sait-on seulement attendre ?",3,3.0,5,2.5714285714285716,1.959183673469388,7.0,0.0,1,8,0.0
271,"On peut en effet observer une certaine impatience existentielle de l’avenir qui nous interdit une telle sérénité, et qui fait que nos pensées s’invitent toujours dans l’avenir en précipitant sa figuration, sa projection.",9,9.0,40,3.5609756097560976,38.929208804283164,41.0,0.0,1,42,0.0
272,"En s’engageant à ce point à nous projeter dans l’avenir, il pourrait même sembler qu’on vive dedans.",5,5.0,13,3.25,9.854166666666666,24.0,0.0,1,25,0.0
273,"Dès lors, cette pensée de l’avenir, impatiente et irrésistible paraît rejoindre une inquiétude qui nous interdit de la confiance qui recommande l’activité scientifique, ce qui peut-être nous fait perdre de vue le véritable avenir : quand on pense à ce point à l’avenir, ne le rêve-t-on pas ?",7,7.0,50,5.857142857142857,107.86848072562358,63.0,0.0,1,64,0.0
274,"Il est donc légitime de se demander si l’avenir est réellement l’affaire de la pensée, peut-être cette dernière se mêle-t-elle de l’avenir comme ce qui ne la regarde pas.",5,5.0,39,4.238095238095238,43.657596371882086,42.0,0.0,1,43,0.0
275,"Dans un deuxième moment, nous pouvons observer que cet investissement de la pensée dans l’avenir peut en réalité la perdre, et perdre du même coup l’avenir qui se fait illusion : la pensée ne peut donc pas rendre présent l’avenir.",7,7.0,42,4.375,45.734375,48.0,0.0,1,49,0.0
276,"Il semblerait donc que l’avenir ne soit pas l’affaire de la pensée, bien que cette dernière s’y affaire constamment.",4,4.0,25,4.961538461538462,37.575443786982255,26.0,0.0,1,27,0.0
277,"On trouve en effet dans le terme d’ “affaire” une préoccupation, une suractivité, un surinvestissement qui ne semble pas raisonnable : s’affairer à quelque chose, c’est, de fait, se plonger totalement dans une entreprise.",7,7.0,45,4.826086956521739,57.96975425330813,46.0,0.0,1,47,0.0
278,"Aussi la pensée semble-t-elle avoir un tropisme pour l’avenir, qui la déloge en réalité de son présent : elle n’aurait donc rien à y faire et serait simplement le signe d’une inquiétude existentielle.",7,7.0,41,3.7045454545454546,38.117252066115704,44.0,0.0,1,45,0.0
279,"C’est ce que constate Pascal, dans sa pensée 47 : “le passé et le présent sont nos moyens, le seul avenir est notre fin.",6,6.0,26,4.137931034482759,27.84304399524376,29.0,0.0,1,30,0.0
280,"Ainsi nous ne vivons jamais, mais nous disposant à être heureux, il est inévitable que nous ne le soyons jamais”.",6,6.0,12,3.0869565217391304,7.383742911153118,23.0,0.0,1,24,0.0
281,"Ici, Pascal observe donc que l’humain a tendance, non pas à rendre présent notre avenir, mais à différer de son présent dans l’avenir.",6,6.0,27,3.4,24.64,30.0,0.0,1,31,0.0
282,"Cette préoccupation qui signe la condition inquiète, mortelle de l’homme sans Dieu chez l’auteur, sort donc nos pensées là où elles devraient être, c’est-à-dire dans le présent de la condition humaine, d’où l’angoisse de la conscience nous le fait donc fuir - on se réfugie alors dans une course sans fin dans l’avenir qui nous divertit, nous cache de notre misère.",8,8.0,62,5.975609756097561,92.53599048185603,82.0,0.0,1,83,0.0
283,"S’affairer, ici, c’est donc s’agiter, et penser l’avenir, c’est donc penser à autre chose.",6,6.0,26,4.571428571428571,28.316326530612248,28.0,0.0,1,29,0.0
284,"L’avenir ne doit pas donc être l’affaire de la pensée ; il faut donc que la pensée s’affaire au présent authentique celui, vécu, de la condition humaine, et la seule temporalité authentiquement pensable.",7,7.0,38,4.0,42.285714285714285,42.0,0.0,1,43,0.0
285,"S’il est donc urgent de se divertir de la sorte, c’est donc que cela signe, en réalité, une impossibilité : si la pensée ne doit pas se mêler de l’avenir, c’est donc qu’il est impensable en vérité.",6,6.0,32,4.745098039215686,36.66051518646674,51.0,0.0,1,52,0.0
286,"Bergson identifie alors cette tendance existentielle à vouloir cerner l’avenir : cette tendance signe en réalité pour le philosophe une impossibilité à saisir pleinement l’avenir car, justement, il ne se laisse pas saisir, il ne se se laisse pas manipuler comme on le ferait d’un objet dans l’espace.",7,7.0,58,4.5423728813559325,65.02786555587475,59.0,0.0,1,60,0.0
287,C’est dans l'Évolution Créatrice que Bergson définit proprement la durée comme “jaillissement continu d’imprévisible nouveauté” : l’avenir échappe donc à la pensée en ce qu’il participe de cette imprévisible nouveauté.,6,6.0,36,3.9285714285714284,35.828231292517,42.0,0.0,1,43,0.0
288,"Pourtant, d’où vient que nous ne cessons constamment de vouloir en faire l’objet de notre pensée ?",7,7.0,16,2.6666666666666665,10.126984126984128,21.0,0.0,1,22,0.0
289,"C’est que gît ici selon Bergson une confusion entre le caractère continu et hétérogène de la durée, le réel temps vécu, et le caractère homogène et discontinu de l’espace : ainsi, selon le philosophe, nous vivons de notre intelligence pour saisir la temporalité comme on s’en sert pour couper, scinder, classer l’espace, ce qui nous rend impuissants pour la comprendre.",9,9.0,71,4.68,90.0576,75.0,0.0,1,76,0.0
290,Ainsi l’intuition est-elle l’instrument de la saisie de la durée : mais cette conscience de la durée se resserre comme domaine du présent vécu depuis l’intériorité.,8,8.0,25,3.911764705882353,26.903979238754324,34.0,0.0,1,35,0.0
291,"Penser l’avenir, c’est donc se tromper sur la nature même du temps, c’est prendre l’avenir comme un objet physique que l’on pourrait déterminer.",7,7.0,25,3.4857142857142858,19.1069387755102,35.0,0.0,1,36,0.0
292,"Il s’agit donc pour nous de vivre dans un présent et d’agir sans possible : dans son article “Le possible et le réel”, Bergson disqualifie alors la notion de possible qui avait la prétention d’articuler le présent et l’avenir, en le désignant comme une illusion rétrospective.",10,10.0,55,4.448275862068965,70.69560047562426,58.0,0.0,1,59,0.0
293,"Notre agir doit donc se tenir auprès de notre pensée du présent qui se fait intuition de la durée : c’est là son affaire, et pas dans l’avenir.",6,6.0,31,3.757575757575758,28.850321395775943,33.0,0.0,1,34,0.0
294,"L’investissement de la pensée dans ce qu’elle croit être de l’avenir de nos existences ne signifie donc pas que l’avenir doit pour autant être son affaire : en réalité, en s'illusionnant, elle le rate, et nous vivons dans l’avenir comme on vit dans un mensonge.",7,7.0,39,4.95,63.51416666666666,60.0,0.0,1,61,0.0
295,"Cependant, n’est-ce pas là s’en tenir à un présent qui paraît être une éternité ?",6,6.0,17,3.238095238095238,12.562358276643993,21.0,0.0,1,22,0.0
296,"On peut constater que la spatialisation du temps retranche l’avenir sur le présent et lui fait perdre ainsi sa qualité temporelle ; mais que fait-on lorsqu’on s’interdit de le penser si ce n’est prolonger ce présent en éternité, et donc le trahir ?",8,8.0,52,5.09433962264151,60.4250622997508,53.0,0.0,1,54,0.0
297,"Cette impatience de l’avenir ne signe-t-elle pas au contraire une proximité de l’avenir, et donc un appel pour la pensée à le prendre en charge quoi qu’il en coûte et malgré le risque de l’incertitude ?",9,9.0,41,3.8333333333333335,35.13888888888888,48.0,0.0,1,49,0.0
