sms_id,Texte_texte,Texte_profondeur_arbre_max,Texte_profondeur_arbre_moy,Texte_distance_dependance_max,Texte_distance_dependance_moy,Texte_distance_dependance_var,Texte_nb_dependances_moy_phrase,Texte_nb_dependances_var_phrase,Texte_nb_phrases,Texte_nb_tokens,divergence_score
222,"Le concept de ""perfection"" semble conjuguer la dimension morale avec la dimension épistémologique.",4,4.0,9,2.6666666666666665,5.28888888888889,15.0,0.0,1,16,0.0
223,"Ces deux sens semblent pourtant prima facie assez hétérogènes l'un à l'autre : dans la première on dira d'un Homme qu'il agit de manière ""moralement parfaite"" par exemple, tandis que dans le seconde, on dira, par exemple, que le cercle est une figure ""plus parfaite"" que l'ovale.",7,7.0,62,4.2615384615384615,67.73159763313608,65.0,0.0,1,66,0.0
224,"Comment tenir qu'une telle variété des usages dépend d'une même ""idée de perfection"" ?",5,5.0,18,4.7368421052631575,23.77285318559557,19.0,0.0,1,20,0.0
225,"Cette difficulté tient d'abord à ce que, face au problème de savoir ce qu'est la perfection, ce n'est pas son essence qui vient en premier mais plutôt des exemples d'objets dont on dit qu'ils sont parfaits.",9,9.0,46,5.020833333333333,65.22873263888889,48.0,0.0,1,49,0.0
226,Cette difficulté est aussi souvent celle des interlocuteurs de Socrate dans les dialogues de Platon.,5,5.0,10,2.533333333333333,5.315555555555556,15.0,0.0,1,16,0.0
227,Donnons deux exemples.,3,3.0,3,2.0,0.6666666666666666,3.0,0.0,1,4,0.0
228,Socrate demande par exemple à Hippias ce qu'est la beauté et ce dernier répond : « une belle fille ».,6,6.0,21,3.409090909090909,18.514462809917354,22.0,0.0,1,23,0.0
229,"Or, l'interrogation de type ""Qu'est-ce que"" n'invitait pas au particulier mais à une élévation vers l'universel.",6,6.0,13,2.8620689655172415,8.256837098692031,29.0,0.0,1,30,0.0
230,"Un autre exemple se trouve dans le dialogue du Ménon qui s'ouvre par le problème « Qu'est-ce que la vertu ? », où tout l'enjeu est d'en saisir l' « Idée » (eidos, idea) c'est-à-dire la Forme intelligible.",8,6.5,22,3.2586206896551726,16.053804994054694,29.0,9.0,2,60,0.0
231,Ceci permet de donner du sens à l'emploi du singulier dans le syntagme « l'idée de perfection ».,7,7.0,21,3.1363636363636362,18.208677685950413,22.0,0.0,1,23,0.0
232,"En effet, si nous employons l'adjectif ""parfait"" pour une multiplicité variée d'objets, il s'agit de penser l'unité dans cette diversité: toutes ces instances de perfection partagent en commun le fait de participer de ""l'idée de perfection"" qui n'est qu'une, et qui, pour Platon, existe de manière immuable et immobile.",9,9.0,50,4.684931506849315,49.58566335147307,73.0,0.0,1,74,0.0
233,Le modèle de la participation (methexis) permet de penser l'unité dans la diversité à la fois hors de nous et en nous : la hiérarchie implicite dans l'idée de perfection n'a pas une existence relative aux sujets humains mais est inscrite métaphysiquement dans le monde même.,7,7.0,46,3.8703703703703702,51.14986282578876,54.0,0.0,1,55,0.0
234,"Il ne s'agit donc pas d'une idée inductive toujours marquée par les expériences empiriques dans laquelle elle s'origine, mais bien plutôt d'une réminiscence (anamnesis).",6,6.0,31,4.8,50.44571428571428,35.0,0.0,1,36,0.0
235,Le dialogue du Ménon permet de saisir la dynamique à l'œuvre dans la réminiscence.,4,4.0,12,3.0625,9.68359375,16.0,0.0,1,17,0.0
236,Socrate demande d'abord à un jeune esclave s'il connaît la solution d'un problème de géométrie.,6,6.0,20,3.4761904761904763,19.01133786848073,21.0,0.0,1,22,0.0
237,Celui-ci répond qu'il l'ignore.,4,4.0,7,3.4,3.8400000000000007,10.0,0.0,1,11,0.0
238,"Or Socrate parvient à lui montrer, par un dialogue progressif, qu'il détient au contraire la réponse qui était seulement enfouie en son âme, comme elle l'est dans celle de tout Homme.",8,8.0,36,3.710526315789474,33.205678670360115,38.0,0.0,1,39,0.0
239,"Sans doute que l'idée de perfection, qui semble faire tenir ensemble les idées de bien, beau et vrai, est-elle également, pour Platon, enfouie dans l'âme humaine.",8,8.0,30,5.0,57.189189189189186,37.0,0.0,1,38,0.0
240,"Une telle unité de l'idée de perfection en tout Homme fait toutefois surgir une difficulté : pourquoi, dès lors, n'y a t-il pas toujours d'accord unanime et universel sur ce qui est parfait ?",6,6.0,29,3.9302325581395348,24.436992969172522,43.0,0.0,1,44,0.0
241,Il semble qu'il faut alors concilier l'unicité du parfait avec le constat des disputes et des divergences des idées sur celui-ci.,9,9.0,26,2.962962962962963,22.55418381344307,27.0,0.0,1,28,0.0
242,"Il semble qu'il y ait, à ce problème, deux réponses qui ne sont pas exclusives mais qui sont solidaires de la difficulté plus ou moins grande de l'accès à l'idée de perfection.",9,9.0,39,3.7,35.50999999999999,40.0,0.0,1,41,0.0
243,"En premier lieu, comment expliquer les divergences et les conflits sur cette idée alors même que tout Homme peut, en droit, y accéder ?",6,6.0,21,3.0,16.307692307692307,26.0,0.0,1,27,0.0
244,Telle est précisément l'une des questions affrontée par Augustin au livre X des Confessions (§§21-39) qui porte sur la mémoire.,9,9.0,16,2.5357142857142856,7.963010204081633,28.0,0.0,1,29,0.0
245,"Augustin explique que certains hommes préfèrent ne voir l'idée de perfection que quand celle-ci va dans leur sens, les arrange, et, par orgueil, se mentent parfois à eux-mêmes (« ils aiment la vérité quand elle leur plaît : ils la haïssent quand elle les accuse »).",8,8.0,57,3.9827586206896552,61.879013079667054,58.0,0.0,1,59,0.0
246,"Dans une telle perspective, l'idée de perfection semble atteignable qu'à la condition d'une ascèse et en se détachant des affects les plus bas et vils.",8,8.0,22,2.9375,14.49609375,32.0,0.0,1,33,0.0
247,"Comme évoqué, il y a une autre raison expliquant les apparentes divergences sur l'idée de perfection, qui tient à ce qu'elle est peut-être insaisissable.",9,9.0,27,3.375,21.734375,32.0,0.0,1,33,0.0
248,"Si l'idée de perfection, est pensée comme située seulement sur la pointe de la pyramide ontologique (identifiée à l'idée du Bien, idée la plus haute selon Platon dans Le Sophiste), certains peuvent peut-être s'en approcher, mais elle semble si haute qu'elle demeure hors d'atteinte.",10,10.0,37,4.548387096774194,57.505723204994794,62.0,0.0,1,63,0.0
249,Le caractère inaccessible pour l'entendement humain de l'idée de perfection se trouve à plus forte raison dans la défense de la perfection du monde par Leibniz.,7,7.0,15,3.2,12.293333333333333,30.0,0.0,1,31,0.0
250,"Précisément, l'auteur des Essais de Théodicée répond à l'objection selon laquelle le monde devant nous ne correspond en rien à l'idée de perfection.",6,6.0,21,3.433333333333333,15.712222222222222,30.0,0.0,1,31,0.0
251,"Au §14 de De l'Origine radicale des choses, il emploie la métaphore suivante : « Si nous étions placé extrêmement proche d'un tableau immense nous ne verrions « qu'un amas confus de couleurs placées au hasard », ignorant et occultant par là la Beauté de l'ensemble.",9,9.0,44,3.807017543859649,41.91012619267467,57.0,0.0,1,58,0.0
252,L'idée de perfection doit toutefois être réhabilitée dans ce qu'elle a d'empirique et d'esthétique.,9,9.0,17,2.5454545454545454,10.702479338842975,22.0,0.0,1,23,0.0
253,"Elle n'est pas qu'un pur produit d'une rationalité désincarnée, elle peut être dite, à juste titre et légitimement, des objets sensibles.",5,5.0,14,4.5,17.25,30.0,0.0,1,31,0.0
254,"Dans un deuxième moment, nous montrerons que l'idée de perfection s'origine dans la Beauté et l'esthétique.",5,5.0,17,3.260869565217391,12.975425330812856,23.0,0.0,1,24,0.0
255,"L'idée de perfection telle qu'elle a été pensée par Platon conduit à voir dans le monde sensible, celui de l'expérience perceptive et matérielle, seulement de l'imperfection au profit d'un monde intelligible.",8,8.0,29,3.558139534883721,26.014061654948616,43.0,0.0,1,44,0.0
256,"Or, celui-ci n'est qu'un ""arrière-monde"" qui dépouille in fine l'idée de perfection de tout contenu.",5,5.0,14,4.392857142857143,17.38137755102041,28.0,0.0,1,29,0.0
257,"Pire encore, en ce qu'il n'y a que certains hommes qui peuvent s'en approcher (les philosophes, selon Platon aux livres II-IV de La République), cela constitue une légitimation des hiérarchies sociales, des inégalités sociales et une justification, de l'ordre en place, voire même un projet d'uniformisation des valeurs.",8,8.0,38,5.6911764705882355,74.38992214532871,68.0,0.0,1,69,0.0
258,"Montrons, en convoquant tour à tour les champs esthétiques, scientifiques et politiques, qu'il n'y a d'idée de perfection que relativement à une culture, une époque, un paradigme, et certaines normes intériorisées.",7,7.0,43,4.069767441860465,46.94862087614927,43.0,0.0,1,44,0.0
259,"S'il y a une diversité des croyances religieuses, il semble que chacun place l'idée de perfection en son propre Dieu.",5,5.0,13,3.0,8.56,25.0,0.0,1,26,0.0
260,Cela s'illustre par exemple par l'idée d'infinité.,4,4.0,10,2.8461538461538463,5.9763313609467446,13.0,0.0,1,14,0.0
261,"Dans la Métaphysique d'Aristote, celui-ci répudie l'infinité pour son imperfection et pense la perfection d'un dieu (theos) qui soutient le monde comme cosmos fini.",7,7.0,25,3.1142857142857143,17.47265306122449,35.0,0.0,1,36,0.0
262,"Que l'infinité constitue ou non une perfection est une question insoluble en soi et ne prenant de sens qu'au sein d'un système, d'une théorie.",6,6.0,22,3.121212121212121,13.864095500459136,33.0,0.0,1,34,0.0
263,"La beauté, tout comme la perfection, prétend à l'universalité et s'impose de manière normative.",4,4.0,12,3.55,7.7475,20.0,0.0,1,21,0.0
264,"Il semble donc probable que l'idée de perfection, c'est-à-dire les critères et normes du parfait, soient forgés avant tout par l'expérience, tout comme c'est le cas pour l'idée de beauté.",9,9.0,46,5.042553191489362,66.33861475780897,47.0,0.0,1,48,0.0
265,"À la Renaissance Italienne, les idées de beauté et de perfection étaient rattachées à certaines règles géométriques (comme la perspective théorisée par Alberti) et qui apparaît fort éloigné des représentations ""aplaties"" et ""bidimensionnelles"" de l'art d'égypte antique ou encore de l'expressionnisme abstrait (les oeuvres de Pollock, par exemple).",11,11.0,51,4.15625,75.2880859375,64.0,0.0,1,65,0.0
266,"Sans doute doit-on alors tout faire pour déconstruire ces carcans, pour sortir de l'idée de perfection que nous héritons de notre culture, de notre éducation et de nos expériences.",8,8.0,33,3.257142857142857,28.87673469387755,35.0,0.0,1,36,0.0
267,"Il convient de refuser l'idée de perfection puisqu'elle implique toujours la discrimination de ce qui est imparfait, la supériorité de ceux qui répondent à ses critères.",9,9.0,30,3.064516129032258,27.479708636836634,31.0,0.0,1,32,0.0
268,"Mais ne risque-t-on pas, en radicalisant cette voie, d'aboutir à l'absence de toute valeur ?",5,5.0,22,3.7083333333333335,22.456597222222225,24.0,0.0,1,25,0.0
269,Est-il seulement possible de s'arracher si radicalement à l'idée de perfection ?,5,5.0,13,3.0,8.0,17.0,0.0,1,18,0.0
270,Peut-être qu'il est possible d'imposer des limites ou un cadre dans lequel l'idée de perfection laisse un espace suffisamment ouvert pour la multiplicité des valeurs.,7,7.0,26,3.272727272727273,21.65289256198347,33.0,0.0,1,34,0.0
271,"Dans un dernier moment, l'idée de perfection, à condition d'être limitée semblera pouvoir être conçue de manière dynamique et comme moteur de l'histoire faisant advenir l'éthique et le futur.",8,8.0,22,3.4358974358974357,17.88691650230112,39.0,0.0,1,40,0.0
272,"La conception premièrement évoquée de l'idée de perfection tend à la concevoir comme déjà donnée, entièrement, dans la figure de Dieu.",6,6.0,15,2.96,10.4384,25.0,0.0,1,26,0.0
273,"Si l'idée de perfection est inscrite dans l'âme humaine chez Augustin, c'est en tant que ""vestige"" (vestigium) de la perfection pré-adamique perdue.",5,5.0,16,3.5428571428571427,10.876734693877552,35.0,0.0,1,36,0.0
274,Toutes les perfections étant alors projetées en Dieu au détriment de l'homme.,4,4.0,9,2.5714285714285716,4.244897959183674,14.0,0.0,1,15,0.0
275,"Or, la thèse de Ludwig Feuerbach dans L'essence du christianisme est que l'homme projette en Dieu ses propres perfections, niant alors ses propres qualités.",5,5.0,18,3.6666666666666665,17.755555555555553,30.0,0.0,1,31,0.0
276,"Au moyen d'un renversement dialectique, Feuerbach défend une réappropriation de ces perfections.",4,4.0,8,2.8666666666666667,5.182222222222222,15.0,0.0,1,16,0.0
277,"Si l'idée de perfection est toujours projetée, elle joue sans doute un rôle d'idéal à la fois individuel et collectif.",6,6.0,14,3.0,8.32,25.0,0.0,1,26,0.0
278,"Il s'agit dès lors de penser l'idée de perfection comme idéal ouvert, comme fin à atteindre et non comme cause originelle.",6,6.0,23,3.0,18.384615384615383,26.0,0.0,1,27,0.0
279,"Si l'homme est perfectible, il faut viser la réalisation de cette idée de perfection, non pas reçue par l'extérieur (reçue sous une autorité, une tutelle) mais, bien plutôt, par une autonomie.",10,10.0,34,3.4523809523809526,29.438208616780045,42.0,0.0,1,43,0.0
280,"L'idée de perfection est solidaire de l'idée de progrès, et rend donc possible des dynamiques sociales dirigées vers ce dernier.",7,7.0,19,2.8,13.68,25.0,0.0,1,26,0.0
281,"L'idée de perfection, ainsi conçue, se donne comme critique des imperfections réelles en vue de la réalisation effective d'un futur plus parfait.",7,7.0,18,2.892857142857143,11.52423469387755,28.0,0.0,1,29,0.0
282,"La paix a beau disposer d'une allégorie propre, il n'en reste pas moins que, dans la paix entre pays ou cités, entre individus ou parties de la cité, ou bien encore entre les parties de l'âme, il s'agit toujours d'être en paix ""avec autrui"", quand même s'agirait-il d'être en paix ""avec soi-même"".",8,8.0,65,8.7625,188.35609374999999,80.0,0.0,1,81,0.0
283,Aussi la paix désigne-t-elle avant tout une relation bien plus qu'une réalité propre qui trouverait son essence en elle-même.,8,8.0,24,3.2962962962962963,19.912208504801097,27.0,0.0,1,28,0.0
284,"A cette relativité contextuelle de la notion de paix s'ajoute le fait qu'on la définit souvent spontanément comme l'absence de conflit (que celui-ci soit interétatique, social ou bien encore intérieur), de sorte qu'on ne disposerait que d'une définition négative, en creux, de la paix : Ce rapport, cet ""entre deux"", et ce ""négatif"" que constitue la paix, on se demande ici s'il est à même constituer un ""bien"".",9,9.0,86,6.443298969072165,185.87565097247318,97.0,0.0,1,98,0.0
285,"Or, le bien n'est pas simplement un bénéfice, autrement dit n'est pas simplement ce qui agit en bien, fait le bien (bene-facere), et qui donc ne présente un intérêt qu'en vue d'autre chose, que relatif donc.",7,7.0,43,4.320754716981132,39.3499466002136,53.0,0.0,1,54,0.0
286,"Un ""bien"" désigne bien plutôt un idéal en tant que tel, visé pour lui-même.",6,6.0,15,2.526315789473684,10.249307479224376,19.0,0.0,1,20,0.0
287,"Il ne s'agit pas non plus de savoir si la paix présente un intérêt, suspect de partialité et d'arbitraire, valable en fonction seulement d'un contexte bien précis, mais il s'agit bien ici de savoir si elle constitue en soi, essentiellement, un idéal, qui appelle une définition positive et essentielle.",9,9.0,59,4.492063492063492,83.99596875787351,63.0,0.0,1,64,0.0
288,"Il y a alors un paradoxe qui affleure ici, à se demander si la paix, cette relation dépendante d'un contexte, peut constituer en elle-même un idéal propre et positif.",9,9.0,34,3.5,34.916666666666664,36.0,0.0,1,37,0.0
289,"Ce paradoxe logique s'augmente d'une difficulté du point de vue normatif dès lors qu'on se demande si la paix doit prévaloir sur ""tous les autres"" biens considérés.",7,7.0,30,3.657142857142857,28.111020408163263,35.0,0.0,1,36,0.0
290,Comment en effet élire parmi tous les idéaux envisageables celui-là même qui ne semble pas avoir d'essence positive ?,6,6.0,19,3.0,14.363636363636363,22.0,0.0,1,23,0.0
291,Peut-être faut-il imputer ce privilège à la nécessité même de la paix.,5,5.0,13,2.6875,8.46484375,16.0,0.0,1,17,0.0
292,"Toutefois, cette nécessité ne saurait occulter les autres biens sur lesquels elle prévaut, au risque de rendre illégitime ce bien.",7,7.0,17,2.8181818181818183,13.603305785123966,22.0,0.0,1,23,0.0
293,"Pour concilier la nécessité et la légitimité de la prévalence de la paix, il semblerait qu'il faille conserver, au sein de cette hiérarchie des biens, le sens de cette hiérarchie.",7,7.0,20,3.2857142857142856,17.57551020408163,35.0,0.0,1,36,0.0
294,La paix paraît d'emblée constituer un bien nécessaire au sens ici d'impératif préexistant à ses conditions de mise en œuvre et à son contenu.,12,12.0,26,2.857142857142857,21.908163265306122,28.0,0.0,1,29,0.0
295,"C'est avant tout pour éviter ou mettre fin à la guerre de tous contre tous"", pour permettre aux communautés de vivre « en paix », que les individus s'instituent en communauté par la voie du contrat, selon Hobbes.",7,7.0,40,3.630434782608696,36.84168241965974,46.0,0.0,1,47,0.0
296,"C'est donc l'idéal de paix, et la sécurité qu'elle octroie, qui préside au contrat, que Hobbes nomme encore ""pacte"" avec cette nuance que le ""pacte"" repose sur une promesse et implique donc une confiance entre les individus accordés.",9,9.0,45,3.7254901960784315,38.90503652441368,51.0,0.0,1,52,0.0
297,"Le pacte, qui partage son étymologie avec la paix, implique donc un surplus de confiance et donc d'apaisement dans les relations au sein de la société.",6,6.0,19,3.3333333333333335,14.688888888888888,30.0,0.0,1,31,0.0
298,"La paix apparaît donc comme le but et le moyen du contrat, elle est nécessairement impliquée - comme fondement et comme visée - dans l'institution des sociétés.",7,7.0,28,3.3666666666666667,26.69888888888889,30.0,0.0,1,31,0.0
299,"Cette nécessité de la paix implique qu'elle paraisse tout subordonner, y compris son contraire puisque même « pour faire la paix » il semble qu'il faille « préparer la guerre » selon l'adage.",7,7.0,35,3.75,33.0875,40.0,0.0,1,41,0.0
300,"Cette prévalence de la paix paraît même conduire à tout expliquer « en son nom », même son contraire là encore, puisque l'on parle volontiers de « pacification » d'un territoire lorsqu'il s'agit d'y porter au contraire les armes.",7,7.0,46,3.9215686274509802,45.797770088427534,51.0,0.0,1,52,0.0
301,"Ce que trahissent de telles expressions, c'est bien le primat absolu de la paix.",5,5.0,12,3.235294117647059,7.238754325259516,17.0,0.0,1,18,0.0
302,Ce primat s'exprime clairement sous la plume de Pascal qui définit dans ses Pensées la paix comme le « souverain bien » au nom duquel il s'agit par exemple de dire au peuple que les lois sont justes même si on les sait injustes.,10,10.0,44,3.3333333333333335,38.84722222222222,48.0,0.0,1,49,0.0
303,"En effet, quoique l'on n'ait pas su fortifier la justice, il faut justifier cependant la force pour préserver au sein de la société ce « souverain bien » qu'est la paix.",6,6.0,22,3.5128205128205128,17.839579224194612,39.0,0.0,1,40,0.0
304,Et il n'y a que les demi-habiles pour ne pas saisir cette nécessité politique fondamentale et prévalant sur tout autre bien.,8,8.0,20,3.0,13.44,25.0,0.0,1,26,0.0
305,"Cette nécessité de la paix paraît si exclusive que, non seulement elle semble appeler à renoncer à certains autres biens - comme la « justice vraie » dans le cas du raisonnement de Pascal ""justice vraie"" dans le cas du raisonnement de Pascal sur la raison des effets, au profit de la force -, mais bien plus, cette nécessité paraît pouvoir se passer de contenu.",10,10.0,60,4.577464788732394,84.58202737552071,71.0,0.0,1,72,0.0
306,"Non seulement, elle prévaut donc sur les autres biens possiblement concurrents, mais elle écarte la nécessité même de les considérer.",5,5.0,18,3.227272727272727,15.084710743801653,22.0,0.0,1,23,0.0
307,"À croire le Socrate qui s'exprime sous la plume de Xénophon dans les Mémorables, c'est bien sûr une convention, un accord vide de tout contenu que se fonde premièrement la paix au sein des cités.",8,8.0,22,3.4146341463414633,20.047590719809637,41.0,0.0,1,42,0.0
308,"Selon lui, partout en Grèce les Grecs jurent fidélité à un même serment, lequel ne prescrit rien d'autre que d'obéir aux lois », sans préjuger du contenu de celles-ci.",8,8.0,30,3.1842105263157894,25.097645429362885,38.0,0.0,1,39,0.0
309,"Ainsi, la forme de la légalité semble prévaloir au contenu des lois, et même suffit à fonder le consensus.",5,5.0,14,2.9047619047619047,10.276643990929704,21.0,0.0,1,22,0.0
310,"La paix ne résulte pas d'un accord des individus sur un quelconque contenu prescriptif, sur un quelconque bien fédérateur, mais ~~a~~ uniquement sur la nécessité de s'accorder et d'être en paix.",7,7.0,40,3.86046511627907,39.050297458085446,43.0,0.0,1,44,0.0
311,"Ainsi la nécessité paraît non seulement faire primer la paix sur d'autres bien, mais même justifier leur écartement - comme la justice chez Pascal -, voire occulter toute considération de quelque autre bien.",7,7.0,34,3.7837837837837838,39.79108838568298,37.0,0.0,1,38,0.0
312,"Or, ce primat, voire cette occultation, paraît constituer un lourd tribut d'un point de vue éthique et normatif.",7,7.0,14,3.4347826086956523,9.810964083175804,23.0,0.0,1,24,0.0
313,"On ne saurait accepter que la nécessité de la paix nous fasse renoncer, voire négliger, et nous rendre aveugles aux biens autres.",8,8.0,22,3.3333333333333335,19.805555555555557,24.0,0.0,1,25,0.0
314,"Que la paix prime sur toute autre considération ou examen, nous en voyons les limites dans le pacifisme.",5,5.0,10,2.8947368421052633,5.883656509695291,19.0,0.0,1,20,0.0
315,"Le pacifisme est précisément la prédisposition morale, voire l'idéologie politique, qui place la paix comme bien supérieur, voire absolu, autrement dit préfère la paix sans considération - du moins dans sa déclinaison la plus radicale - des conditions de cette paix, ou des conséquences qu'elle engendrerait.",8,8.0,50,3.690909090909091,46.940826446280994,55.0,0.0,1,56,0.0
316,C'est cet exclusivisme qui révolte la raison.,4,4.0,5,2.3333333333333335,1.7777777777777777,9.0,0.0,1,10,0.0
317,"Ainsi, quand Jean Giono dit préférer « être un Allemand à genoux plutôt qu'un Français mort », il place la paix comme principe exclusif de son choix, quand bien même son pacifisme l'amènerait à renoncer à sa liberté (« à genoux »), voire à son identité (« qu'un Français mort »).",8,8.0,43,5.415384615384616,77.75053254437869,65.0,0.0,1,66,0.0
318,"Ce qui semble avoir entaché le pacifisme des années 1930 en France aux yeux de ses détracteurs (contemporain ou non), c'est donc bien la négligence d'autres biens d'une part - la liberté par exemple ici, ou pour d'autres la conservation de l'identité - et la négligence vis-à-vis du contexte d'autre part - autrement dit dans quelles circonstances, et avec qui est envisagée la paix ; et que coûte-t-elle.",8,8.0,64,5.698924731182796,76.85559024164642,93.0,0.0,1,94,0.0
319,"Autrement dit, que la paix puisse s'avérer nécessaire dans un contexte donné, la raison pratique peut certainement l'entendre, mais que de cette nécessité contextuelle on fasse une loi, inconditionnée et valant en elle-même, cela est plus difficile à accepter moralement.",11,11.0,46,4.745098039215686,64.0330642060746,51.0,0.0,1,52,0.0
320,"Ainsi, pour le dire encore autrement, la paix peut bien constituer un bénéfice ou un intérêt au vu d'une situation donnée, mais ne saurait constituer un bien en tant que tel, valant indépendamment des circonstances et des conditions qui fondent son élection parmi les autres biens envisageables.",11,11.0,43,3.4339622641509435,37.9060163759345,53.0,0.0,1,54,0.0
321,"C'est pour cette raison que la paix, si elle présente effectivement le caractère d'un bien, d'une figure idéale visée pour et en elle-même, ne peut cependant s'incarner, se réaliser que sous la forme d'un contrat ou d'un pacte, lesquels impliquent d'une part ? des parties - contractantes, d'autre part des clauses, même si celles-ci peuvent être « tacites » comme l'admet Rousseau dans le Contrat social.",10,9.0,35,4.819148936170213,57.91410140334991,47.0,256.0,2,96,0.0
322,"Dans le contrat ou le pacte, les parties se reconnaissent mutuellement et font le choix de s'accorder sur tel ou tel bien.",6,6.0,15,2.76,8.8224,25.0,0.0,1,26,0.0
323,"De sorte qu'ici, la paix peut bien être le plus grand des biens, mais ne saurait en aucun cas être considérée seulement pour elle-même, détachée de ses conditions de réalisation.",7,7.0,36,3.7837837837837838,38.439737034331635,37.0,0.0,1,38,0.0
324,Si la paix prime sur d'autres biens - comme la liberté à laquelle les contractants veulent bien renoncer en vue de la paix - c'est toujours en « connaissance de cause ».,8,8.0,25,3.3055555555555554,17.545524691358025,36.0,0.0,1,37,0.0
325,"La paix est alors le bien privilégié, sous conditions.",4,4.0,5,2.3,1.81,10.0,0.0,1,11,0.0
326,"Et c'est l'examen même de ces conditions qui pourra alors éventuellement permettre de donner à la paix, non pas seulement le privilège de la nécessité, mais également la valeur de légitimité.",8,8.0,31,3.4864864864864864,24.95252008765522,37.0,0.0,1,38,0.0
327,"Pour que nécessité et légitimité fondent l'une et l'autre la paix comme le plus grand bien, il faut donc conserver le sens de cette hiérarchie, replacer en somme le primat de la paix dans le raisonnement qui la fait prévaloir.",6,6.0,24,3.8043478260869565,23.026937618147446,46.0,0.0,1,47,0.0
328,"C'est seulement en étant établie en connaissance de cause que la paix peut constituer un bien, car alors seulement on en a une approche compréhensive.",5,5.0,22,3.892857142857143,23.667091836734695,28.0,0.0,1,29,0.0
329,"En sachant les raisons qui président à la prévalence de la paix, on n'attribue plus seulement à celle-ci le caractère de la nécessité externe, contextuelle, mais bien une nécessité interne, une cohérence.",7,7.0,24,3.925,29.219374999999996,40.0,0.0,1,41,0.0
330,"La paix n'a plus seulement une cause contingente ou historique, mais a bien une raison d'être.",5,5.0,17,2.857142857142857,13.83673469387755,21.0,0.0,1,22,0.0
331,"Elle est, à l'examen, en mesure de rendre raison d'elle-même, d'être éprouvée.",6,6.0,14,3.608695652173913,12.672967863894142,23.0,0.0,1,24,0.0
332,"Or, une telle paix ne saurait être un état, donné tel quel; elle doit bien plutôt être conçue, réfléchie en elle-même pour se justifier au point de prévaloir.",6,6.0,28,3.264705882352941,23.135813148788923,34.0,0.0,1,35,0.0
333,"Pour que la paix soit le plus grand des biens, il ne peut s'agir d'une paix entendue comme un idéal abstrait, une pure essence ou même un principe, mais il doit bien plutôt s'agir d'une paix qu'on conçoit - en situation et en connaissance - et qui comprenne dans sa conception les autres biens qu'elle prétend dépasser.",9,9.0,59,3.9722222222222223,57.38811728395061,72.0,0.0,1,73,0.0
334,C'est seulement ainsi que le choix de la paix peut s'accorder pleinement avec les autres biens sans entrer en conflit avec.,5,5.0,14,3.24,9.6224,25.0,0.0,1,26,0.0
335,C'est la paix conçue et choisie qui seule permet du reste la paix intérieure.,5,5.0,12,2.6875,7.33984375,16.0,0.0,1,17,0.0
336,"Quand par exemple, dans Cinna de Corneille, Octave-Auguste a fait la paix avec Cinna, il accède également à la paix intérieure, à la sérénité.",5,5.0,13,3.2666666666666666,10.662222222222223,30.0,0.0,1,31,0.0
337,C'est en faisant le choix de la paix que cette paix est acceptée non seulement comme nécessaire mais légitime.,5,5.0,17,3.1904761904761907,13.392290249433106,21.0,0.0,1,22,0.0
338,"De même, c'est en tant que le contrat social - procède d'un choix réfléchi et en connaissance de cause que sa nécessité peut alors atteindre à une certaine légitimité.",5,5.0,21,3.764705882352941,18.238754325259517,34.0,0.0,1,35,0.0
339,"C'est pourquoi on a pu dire encore que la cohésion d'un groupe donné procède d'un « plébiscite de tous les jours » (Renan, Qu'est-ce qu'une nation ?), autrement dit la paix, pour prévaloir, ne saurait jamais être tenue pour donnée ni acquise; mais doit constamment être conçue et voulue à nouveau.",9,9.0,64,5.114285714285714,79.61551020408164,70.0,0.0,1,71,0.0
340,"La divination consiste à prédire l'avenir: à informer, pour la personne concernée, de ce qui adviendra dans son existence.",7,7.0,22,3.0416666666666665,18.45659722222222,24.0,0.0,1,25,0.0
341,"En ce sens, la divination est de l'ordre de l'incantatoire, du magique: en effet, le devin, pour bien qu'il dise “lire l'avenir” dans des cartes, ou dans le marc de café, ne déduit pas, en réalité, l'avenir d'un état de choses actuel, présent, mais au contraire il le fait apparaître ex nihilo ; et c'est justement sur le constat de l'impossibilité pour le commun des mortels, de connaître l'avenir que s'exerce l'acte divinatoire.",8,8.0,103,6.3577981651376145,152.17473276660212,109.0,0.0,1,110,0.0
342,"La nécessité de l’inspiration divine signe la finitude de l’humain qui ne pourrait donc par lui-même connaître, concevoir ou même se figurer l’avenir ; ainsi la divination prend sa source sur le caractère justement impensable de l’avenir.",9,9.0,35,3.6458333333333335,38.97873263888889,48.0,0.0,1,49,0.0
343,"Pourtant, l’ “avenir”, cela désigne bien le futur qui nous concerne, nous ; aussi en face de cet impensable s’affaire-t-on paradoxalement à tenter de penser l’avenir qui se trouve être alors l’objet de toutes sortes de projections, d’hypothèses ; l’avenir nous préoccupe, et la révélation divinatoire ne semble pas rassasier cette soif.",10,10.0,65,4.54054054054054,68.49159970781592,74.0,0.0,1,75,0.0
344,Est-ce à dire que toutes ces tentatives sont vaines ?,5,5.0,11,3.4545454545454546,8.24793388429752,11.0,0.0,1,12,0.0
345,La pensée peut-elle se mesurer à l’avenir ?,4,4.0,9,2.6363636363636362,5.322314049586777,11.0,0.0,1,12,0.0
